;Index;wheat;maize;soybeans;rice;class;Word1;Word2;Word3;Word4;Word5
349;39109;0.0;0.0;0.0;0.0;5.0;percent;manufactur;month;output;quarter
350;24062;0.0;0.0;0.0;0.0;5.0;tapi;richard;case;lagard;minist
351;57151;0.0;0.0;0.0;0.0;5.0;dollar;said;percent;year;manag
352;55897;0.0;0.0;0.0;0.0;5.0;govern;billion;bank;osborn;pound
353;15170;1.0;0.0;0.0;0.0;5.0;custom;longbrak;servic;continu;us
354;30799;29.0;23.0;10.0;10.0;0.0;wheat;price;corn;futur;market
355;9164;14.0;11.0;8.0;7.0;0.0;wheat;cent;night;mmt;corn
356;2263;0.0;0.0;0.0;0.0;5.0;said;sinc;percent;futur;oil
357;39179;0.0;0.0;0.0;0.0;5.0;merkel;time;year;europ;said
358;1785;10.0;13.0;2.0;9.0;1.0;us;mexico;trade;nafta;said
359;38743;0.0;0.0;0.0;0.0;5.0;percent;rate;growth;bank;said
360;60547;0.0;0.0;0.0;0.0;5.0;movil;america;foundat;kpn;said
361;36539;0.0;0.0;0.0;0.0;5.0;percent;galaxi;revenu;quarter;macau
362;10095;0.0;0.0;0.0;0.0;5.0;registr;onlin;expoon;pass;loui
363;33917;0.0;0.0;0.0;0.0;5.0;sap;euro;year;said;percent
364;13940;31.0;21.0;9.0;11.0;0.0;wheat;mmt;corn;pari;nov
365;33211;0.0;0.0;0.0;0.0;5.0;said;mallinckrodt;compani;valeant;pharmaci
366;10685;0.0;0.0;0.0;0.0;5.0;kaisa;sunac;said;debt;peopl
367;58673;1.0;1.0;1.0;1.0;5.0;hair;like;new;follicl;percent
368;59934;0.0;0.0;0.0;0.0;5.0;creditor;abengoa;compani;altern;lender
369;39046;0.0;0.0;0.0;0.0;5.0;merkel;said;cologn;polic;group
370;34798;0.0;0.0;0.0;0.0;5.0;drug;women;addyi;said;sexual
371;30750;0.0;0.0;0.0;0.0;5.0;brussel;told;pari;monday;minist
372;21465;0.0;0.0;0.0;0.0;5.0;ballmer;sale;window;ceo;year
373;53896;0.0;0.0;0.0;0.0;5.0;bank;lawski;regul;barclay;probe
374;1383;19.0;6.0;1.0;10.0;0.0;wheat;us;team;japan;manag
375;55295;0.0;0.0;0.0;0.0;5.0;said;akp;parti;hdp;erdogan
376;52938;0.0;0.0;0.0;0.0;5.0;metal;capac;china;state;industri
377;43887;0.0;0.0;0.0;0.0;5.0;kong;hong;price;percent;land
378;35075;0.0;0.0;0.0;0.0;5.0;market;bond;point;rate;yield
379;52428;0.0;0.0;0.0;0.0;5.0;percent;show;report;price;month
380;24829;27.0;20.0;8.0;9.0;0.0;price;wheat;futur;sugar;corn
381;47918;0.0;0.0;0.0;0.0;5.0;china;market;bank;foreign;underwrit
382;23119;0.0;0.0;0.0;0.0;5.0;faruk;iraq;hussein;million;said
383;1795;28.0;23.0;12.0;9.0;0.0;wheat;futur;price;corn;market
384;25712;49.0;43.0;22.0;23.0;0.0;wheat;price;corn;bushel;futur
385;45038;0.0;0.0;0.0;0.0;5.0;lorillard;reynold;imperi;cigarett;market
386;39390;0.0;0.0;0.0;0.0;5.0;htc;room;see;open;could
387;20607;45.0;27.0;9.0;15.0;0.0;wheat;price;corn;futur;grain
388;19722;0.0;0.0;0.0;0.0;5.0;said;home;atlanta;properti;buy
389;26097;0.0;0.0;0.0;0.0;5.0;appl;bank;said;canada;percent
390;20699;0.0;0.0;0.0;0.0;5.0;compani;deepmind;googl;hassabi;found
391;46705;0.0;0.0;0.0;0.0;5.0;nfl;new;coach;patriot;game
392;41022;0.0;0.0;0.0;0.0;5.0;year;said;andersen;better;world
393;946;15.0;15.0;2.0;15.0;4.0;grain;australia;polici;said;industri
394;2803;1.0;1.0;4.0;1.0;5.0;north;us;process;adm;invest
395;35124;30.0;23.0;10.0;11.0;0.0;wheat;price;corn;futur;potash
396;38842;0.0;0.0;0.0;0.0;5.0;etf;japan;bank;market;buy
397;12978;0.0;0.0;0.0;0.0;5.0;ford;year;truck;said;pickup
398;48310;0.0;0.0;0.0;2.0;5.0;steel;said;million;capac;loss
399;39569;0.0;0.0;0.0;0.0;5.0;percent;fed;yield;bank;treasuri
400;11972;0.0;0.0;0.0;5.0;5.0;mill;safe;safeti;horizon;stockton
401;46404;0.0;0.0;0.0;0.0;5.0;meggitt;said;percent;young;year
402;3562;31.0;24.0;12.0;12.0;0.0;coffe;price;wheat;futur;corn
403;20043;0.0;0.0;0.0;0.0;5.0;percent;economist;said;hous;report
404;48747;0.0;0.0;0.0;0.0;5.0;japan;fund;hedg;said;abe
405;27778;38.0;33.0;17.0;16.0;0.0;wheat;price;futur;corn;us
406;14832;2.0;2.0;0.0;3.0;5.0;symaga;product;compani;growth;result
407;9691;0.0;0.0;0.0;1.0;5.0;nokia;compani;alcatel;said;billion
408;27367;0.0;0.0;0.0;0.0;5.0;order;percent;economi;august;market
409;5958;0.0;0.0;0.0;0.0;5.0;said;abe;boj;tax;japan
410;28461;0.0;0.0;0.0;0.0;5.0;govern;said;varoufaki;offici;greek
411;25470;0.0;0.0;0.0;0.0;5.0;said;dish;deal;directv;industri
412;17255;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;fund
413;45592;0.0;0.0;0.0;0.0;5.0;day;barrel;said;million;year
414;19192;0.0;0.0;0.0;0.0;5.0;toy;list;disney;item;year
415;39259;0.0;0.0;0.0;0.0;5.0;inflat;riksbank;refuge;sweden;percent
416;11294;44.0;30.0;14.0;17.0;0.0;wheat;price;futur;uk;corn
417;31265;0.0;0.0;0.0;1.0;5.0;russia;ukrain;bond;would;court
418;8336;7.0;5.0;5.0;0.0;0.0;close;wheat;cent;11;14
419;36657;0.0;0.0;0.0;0.0;5.0;percent;ltd;index;mahindra;trade
420;47504;0.0;0.0;0.0;0.0;5.0;said;russia;russian;us;syria
421;50872;0.0;0.0;0.0;0.0;5.0;market;contribut;year;balanc;percent
422;18150;0.0;0.0;0.0;0.0;5.0;abe;minist;lawmak;said;shrine
423;48139;0.0;0.0;0.0;0.0;5.0;percent;estim;previous;report;quarter
424;23180;0.0;0.0;0.0;0.0;5.0;microsoft;zte;smartphon;huawei;agreement
425;34602;0.0;0.0;0.0;0.0;5.0;labour;parti;said;conserv;cameron
426;22344;35.0;29.0;21.0;16.0;0.0;wheat;corn;price;futur;soybean
427;40362;0.0;0.0;0.0;0.0;5.0;billion;franc;bank;58;invest
428;31123;0.0;0.0;0.0;0.0;5.0;park;disney;chines;shanghai;say
429;44306;0.0;0.0;0.0;0.0;5.0;boj;shirakawa;said;percent;economi
430;6222;2.0;1.0;0.0;1.0;5.0;nt;move;follow;bearish;bullish
431;51309;0.0;0.0;0.0;0.0;5.0;bond;rate;yield;percent;bank
432;9199;17.0;13.0;9.0;5.0;0.0;wheat;12;trade;estim;mmt
433;30635;0.0;0.0;0.0;1.0;5.0;said;maduro;percent;opposit;assembl
434;49256;0.0;0.0;0.0;0.0;5.0;snapchat;say;ad;channel;app
435;33852;0.0;0.0;0.0;0.0;5.0;percent;german;dax;year;index
436;45293;0.0;0.0;0.0;0.0;5.0;save;said;get;polici;financi
437;37725;0.0;0.0;0.0;0.0;5.0;year;economi;world;quarter;growth
438;43206;0.0;0.0;0.0;0.0;5.0;technolog;said;compani;firm;govern
439;453;32.0;19.0;14.0;17.0;0.0;wheat;week;last;harvest;mmt
440;6055;2.0;2.0;2.0;2.0;5.0;syngenta;compani;ceo;mack;offic
441;41615;0.0;0.0;0.0;0.0;5.0;gold;percent;rand;africa;mine
442;42756;0.0;0.0;0.0;0.0;5.0;oerlikon;said;franc;unit;buscher
443;1213;0.0;0.0;0.0;1.0;5.0;mochi;restaur;year;vivien;time
444;52217;0.0;0.0;0.0;0.0;5.0;region;tax;govern;catalan;state
445;9099;27.0;20.0;8.0;8.0;0.0;wheat;price;oil;palm;corn
446;10694;21.0;14.0;10.0;12.0;0.0;mmt;wheat;crop;year;us
447;37759;0.0;0.0;0.0;0.0;5.0;accord;oil;develop;showa;statement
448;8516;6.0;6.0;1.0;6.0;4.0;grain;new;cgb;high;tunica
449;46024;0.0;0.0;0.0;0.0;5.0;spinoff;yahoo;compani;web;busi
450;51691;0.0;0.0;0.0;0.0;5.0;build;lisbon;said;citi;euro
451;14249;22.0;10.0;7.0;11.0;0.0;wheat;year;mmt;last;crop
452;53918;0.0;0.0;0.0;0.0;5.0;bank;billion;said;america;countrywid
453;55129;0.0;0.0;0.0;0.0;5.0;paul;senat;run;said;2016
454;12969;27.0;20.0;8.0;8.0;0.0;wheat;uralkali;price;corn;futur
455;49666;0.0;0.0;0.0;0.0;5.0;brand;miliband;polit;interview;labour
456;34130;32.0;25.0;12.0;13.0;0.0;wheat;price;sugar;corn;futur
457;38351;0.0;0.0;0.0;0.0;5.0;price;china;opec;crude;cut
458;35552;0.0;0.0;0.0;0.0;5.0;faraday;harri;compani;technolog;inc
459;30007;0.0;0.0;0.0;0.0;5.0;iaea;iran;intellig;agenc;report
460;33470;30.0;23.0;10.0;24.0;0.0;price;wheat;tonn;rice;corn
461;26805;0.0;0.0;0.0;0.0;5.0;percent;year;boj;said;last
462;18252;31.0;24.0;12.0;12.0;0.0;wheat;price;corn;futur;glencor
463;37806;0.0;0.0;0.0;0.0;5.0;rate;taiwan;bank;said;central
464;33014;0.0;0.0;0.0;0.0;5.0;china;auto;grand;billion;said
465;23633;0.0;0.0;0.0;0.0;5.0;qatar;percent;index;msci;market
466;8994;0.0;0.0;0.0;0.0;5.0;govern;singapor;websit;said;anonym
467;10329;29.0;22.0;10.0;10.0;0.0;wheat;price;cotton;corn;futur
468;54705;0.0;0.0;0.0;0.0;5.0;billion;vimpelcom;euro;italia;hutchison
469;39561;0.0;0.0;0.0;0.0;5.0;compani;said;treasuri;invers;tax
470;21265;0.0;0.0;0.0;0.0;5.0;innov;countri;pinera;tri;abl
471;22133;31.0;25.0;26.0;12.0;0.0;price;wheat;soybean;us;corn
472;19837;0.0;0.0;0.0;0.0;5.0;said;swan;rate;dollar;econom
473;44539;0.0;0.0;0.0;0.0;5.0;china;us;campaign;presidenti;trade
474;22370;27.0;20.0;8.0;8.0;0.0;wheat;price;corn;futur;year
475;4554;0.0;0.0;0.0;0.0;5.0;even;campaign;clear;state;often
476;29375;0.0;0.0;0.0;0.0;5.0;cameron;want;eu;european;said
477;56344;0.0;0.0;0.0;0.0;5.0;iran;said;turkish;turkey;compani
478;55571;0.0;0.0;0.0;0.0;5.0;group;j;bloomberg;point;intellig
479;25248;27.0;20.0;8.0;8.0;0.0;dairi;wheat;price;market;corn
480;23417;0.0;0.0;0.0;0.0;5.0;500;percent;p;yesterday;sinc
481;60463;1.0;1.0;1.0;1.0;5.0;monsanto;syngenta;said;compani;franc
482;13015;0.0;0.0;0.0;0.0;5.0;googl;compani;us;govern;intellig
483;51815;0.0;0.0;0.0;0.0;5.0;autoliv;said;lidar;compani;system
484;11140;33.0;28.0;12.0;12.0;0.0;wheat;net;price;fund;hedg
485;55438;0.0;0.0;0.0;0.0;5.0;uk;manufactur;level;european;wrote
486;2533;0.0;0.0;0.0;0.0;5.0;board;director;flower;joe;compani
487;2165;0.0;8.0;0.0;0.0;5.0;sugar;studi;differ;said;research
488;45720;0.0;0.0;0.0;0.0;5.0;tencent;said;compani;percent;advertis
489;57640;0.0;0.0;0.0;0.0;5.0;us;inc;build;offic;properti
490;43278;0.0;0.0;0.0;0.0;5.0;gas;norway;sea;said;barent
491;50103;0.0;0.0;0.0;0.0;5.0;appl;said;lynch;access;compani
492;25652;32.0;34.0;13.0;14.0;1.0;corn;price;wheat;futur;us
493;25539;31.0;24.0;12.0;12.0;0.0;price;cotton;wheat;futur;china
494;5864;30.0;23.0;10.0;11.0;0.0;price;mosaic;wheat;futur;phosphat
495;31889;0.0;0.0;0.0;0.0;5.0;corp;said;news;mossberg;busi
496;48670;0.0;0.0;0.0;0.0;5.0;rate;german;percent;show;labor
497;54136;0.0;0.0;0.0;0.0;5.0;drug;said;price;abbvi;gilead
498;56911;0.0;0.0;0.0;0.0;5.0;parti;liber;billion;c;would
499;33661;0.0;0.0;0.0;0.0;5.0;citizen;bank;said;rbs;percent
500;7360;10.0;11.0;1.0;7.0;1.0;bean;said;fiber;product;grain
501;13;0.0;0.0;0.0;0.0;5.0;rajoy;vote;govern;elect;support
502;22805;0.0;0.0;0.0;0.0;5.0;us;american;minut;match;game
503;34828;0.0;0.0;0.0;0.0;5.0;volkswagen;diesel;us;emiss;approv
504;34200;0.0;0.0;0.0;0.0;5.0;bank;hsbc;uk;london;financi
505;53539;0.0;0.0;0.0;0.0;5.0;valeant;papa;said;perrigo;drugmak
506;49768;0.0;0.0;0.0;0.0;5.0;european;intellig;eu;europ;govern
507;57199;0.0;0.0;0.0;0.0;5.0;czech;said;zeman;eu;public
508;8335;27.0;22.0;8.0;8.0;0.0;wheat;price;corn;futur;sugar
509;41779;0.0;0.0;0.0;0.0;5.0;airasia;plane;said;investig;flight
510;59825;0.0;0.0;0.0;0.0;5.0;nomura;yen;year;percent;billion
511;35358;0.0;0.0;0.0;0.0;5.0;saudi;said;women;work;busi
512;32383;0.0;0.0;0.0;0.0;5.0;ulbricht;road;silk;said;forrest
513;19856;51.0;40.0;24.0;27.0;0.0;wheat;tonn;corn;futur;price
514;843;0.0;0.0;0.0;0.0;5.0;edf;project;hinkley;said;point
515;20743;41.0;36.0;19.0;13.0;0.0;wheat;price;corn;futur;forecast
516;6925;13.0;8.0;5.0;6.0;0.0;wheat;trade;day;week;crop
517;40183;0.0;0.0;0.0;0.0;5.0;bank;lloyd;said;libor;manipul
518;43908;0.0;0.0;0.0;0.0;5.0;modi;india;invest;said;make
519;33899;51.0;44.0;25.0;30.0;0.0;wheat;corn;price;grain;futur
520;9833;12.0;9.0;10.0;1.0;0.0;12;close;wheat;cent;soybean
521;2429;6.0;10.0;6.0;6.0;1.0;crop;condit;rate;corn;acr
522;41872;0.0;0.0;0.0;0.0;5.0;market;treasuri;trade;bank;investig
523;55059;0.0;0.0;0.0;0.0;5.0;bush;said;conserv;immigr;need
524;37775;0.0;0.0;0.0;0.0;5.0;year;percent;still;countri;2016
525;34337;4.0;4.0;4.0;4.0;4.0;percent;cocoa;year;said;price
526;16962;0.0;0.0;0.0;0.0;5.0;kwokbloomberg;billi;hc;photograph;polic
527;31921;38.0;36.0;17.0;17.0;0.0;wheat;corn;price;fund;futur
528;31868;0.0;0.0;0.0;0.0;5.0;bank;rate;inflat;said;percent
529;49749;0.0;0.0;0.0;0.0;5.0;percent;quarter;growth;fourth;said
530;53569;0.0;0.0;0.0;0.0;5.0;said;saudi;price;opec;oil
531;48010;0.0;0.0;0.0;0.0;5.0;malaysia;percent;singapor;home;said
532;10320;5.0;6.0;1.0;3.0;1.0;cent;buy;corn;ignor;everi
533;4241;0.0;0.0;0.0;0.0;5.0;vehicl;recal;gt3;said;porsch
534;3279;27.0;22.0;10.0;8.0;0.0;wheat;corn;monsanto;price;futur
535;33716;0.0;0.0;0.0;0.0;5.0;billion;gilt;year;pound;spend
536;44040;0.0;0.0;0.0;0.0;5.0;qanta;govern;basi;point;airlin
537;49491;0.0;0.0;0.0;0.0;5.0;parti;livingston;labour;said;antisemit
538;30849;37.0;28.0;15.0;16.0;0.0;wheat;cotton;price;corn;futur
539;2858;39.0;32.0;20.0;20.0;0.0;bag;coffe;wheat;price;output
540;43661;0.0;0.0;0.0;0.0;5.0;porsch;car;brand;percent;vehicl
541;41393;0.0;0.0;0.0;0.0;5.0;korea;south;said;north;gaeseong
542;55528;0.0;0.0;0.0;0.0;5.0;said;hockey;australia;bank;capit
543;43466;0.0;0.0;0.0;0.0;5.0;bank;said;tax;hsbc;gulliv
544;57766;0.0;0.0;0.0;0.0;5.0;said;factori;fire;supplier;bangladesh
545;12028;9.0;12.0;7.0;5.0;1.0;said;market;go;us;ethanol
546;40280;0.0;0.0;0.0;0.0;5.0;trade;fxcm;bank;leucadia;percent
547;17076;0.0;0.0;0.0;0.0;5.0;nord;energi;new;motor;said
548;49782;0.0;0.0;0.0;0.0;5.0;mossack;fonseca;compani;firm;panama
549;46256;0.0;0.0;0.0;0.0;5.0;valeant;manag;compani;ackman;said
550;10730;23.0;22.0;17.0;13.0;0.0;estim;mmt;13;us;close
551;58711;0.0;0.0;0.0;0.0;5.0;btg;said;bank;fund;bsi
552;54414;0.0;0.0;0.0;0.0;5.0;taliban;group;peac;said;talk
553;55971;3.0;3.0;3.0;3.0;5.0;project;offshor;wind;megawatt;energi
554;45921;0.0;0.0;0.0;0.0;5.0;mayer;ceo;said;birth;new
555;47209;0.0;0.0;0.0;0.0;5.0;yahoo;said;japan;peopl;compani
556;50159;0.0;0.0;0.0;0.0;5.0;spotifi;free;servic;stream;market
557;29704;0.0;0.0;0.0;0.0;5.0;iran;percent;bank;accord;market
558;49552;0.0;0.0;0.0;0.0;5.0;lawmak;snp;parti;could;nationalist
559;23599;0.0;0.0;0.0;0.0;5.0;yahoo;said;alibaba;analyst;share
560;9043;60.0;33.0;17.0;19.0;0.0;wheat;cattl;price;corn;futur
561;35135;0.0;0.0;0.0;0.0;5.0;trade;world;center;offic;silverstein
562;12787;28.0;28.0;22.0;15.0;4.0;estim;14;wheat;mmt;million
563;20200;33.0;25.0;12.0;12.0;0.0;wheat;price;sugar;corn;futur
564;24350;0.0;0.0;0.0;0.0;5.0;fiat;said;peugeot;percent;euro
565;17040;0.0;0.0;0.0;0.0;5.0;brand;goos;like;fabric;coat
566;21195;0.0;0.0;0.0;0.0;5.0;price;citi;percent;china;land
567;29153;0.0;0.0;0.0;0.0;5.0;appl;said;ftc;app;store
568;12813;36.0;21.0;11.0;17.0;0.0;mmt;wheat;crop;tmt;export
569;9176;12.0;3.0;1.0;3.0;0.0;export;wheat;mmt;last;week
570;23232;0.0;0.0;0.0;0.0;5.0;intel;percent;said;sale;billion
571;784;0.0;0.0;0.0;0.0;5.0;appl;compani;cook;said;china
572;807;19.0;13.0;8.0;9.0;0.0;mmt;wheat;close;condit;crop
573;52633;0.0;0.0;0.0;0.0;5.0;cruz;releas;return;tax;year
574;45007;0.0;0.0;0.0;0.0;5.0;sabmil;cash;manag;share;offer
575;2255;7.0;7.0;7.0;8.0;3.0;feed;cfia;canada;farm;ban
576;25304;38.0;27.0;12.0;12.0;0.0;wheat;futur;price;corn;specul
577;50148;0.0;0.0;0.0;0.0;5.0;said;777;airlin;part;debri
578;11346;22.0;23.0;18.0;13.0;1.0;crop;mmt;corn;wheat;usda
579;11363;12.0;15.0;9.0;4.0;1.0;12;cent;corn;close;wheat
580;17577;1.0;1.0;1.0;1.0;5.0;senat;vote;congress;bush;miss
581;19870;0.0;0.0;0.0;0.0;5.0;allergan;valeant;deal;salix;said
582;32166;0.0;0.0;0.0;0.0;5.0;percent;cash;spend;growth;goldman
583;6151;16.0;12.0;4.0;12.0;0.0;year;million;tonn;grain;trade
584;19654;0.0;0.0;0.0;0.0;5.0;rudd;abbott;labor;said;gillard
585;3821;5.0;4.0;2.0;4.0;0.0;increas;commod;said;million;dreyfus
586;31514;2.0;2.0;2.0;2.0;5.0;sap;said;euro;billion;percent
587;23300;0.0;0.0;0.0;0.0;5.0;percent;treasuri;inflat;price;show
588;46644;0.0;0.0;0.0;0.0;5.0;squar;vornado;said;space;leas
589;59054;0.0;0.0;0.0;0.0;5.0;diamond;gem;stone;mine;compani
590;5108;0.0;0.0;0.0;0.0;5.0;china;abe;japan;said;war
591;38926;0.0;0.0;0.0;0.0;5.0;ge;capit;financi;one;said
592;59858;0.0;0.0;0.0;0.0;5.0;week;claim;jobless;economist;labor
593;60714;0.0;0.0;0.0;0.0;5.0;percent;year;said;euro;alstom
594;4600;0.0;0.0;0.0;0.0;5.0;trade;clinton;said;deal;final
595;39022;0.0;0.0;0.0;0.0;5.0;percent;norsk;det;field;said
596;23659;27.0;20.0;8.0;8.0;0.0;price;wheat;corn;futur;fund
597;21971;0.0;0.0;0.0;0.0;5.0;soni;game;europ;microsoft;playstat
598;32235;0.0;0.0;0.0;0.0;5.0;euro;rwe;said;year;net
599;57253;0.0;0.0;0.0;0.0;5.0;jim;new;go;peopl;also
600;18170;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;canada
601;59974;0.0;0.0;0.0;0.0;5.0;abengoa;compani;percent;creditor;debt
602;37898;0.0;0.0;0.0;0.0;5.0;said;fund;percent;plan;billion
603;12059;2.0;2.0;1.0;2.0;5.0;global;industri;coetze;market;african
604;30945;0.0;0.0;0.0;0.0;5.0;percent;rate;time;said;point
605;21328;33.0;27.0;14.0;18.0;0.0;price;wheat;futur;sugar;corn
606;51973;0.0;0.0;0.0;0.0;5.0;said;report;bank;goldman;sach
607;14745;2.0;2.0;1.0;0.0;5.0;mt;week;sale;percent;export
608;53917;0.0;0.0;0.0;0.0;5.0;googl;search;foundem;said;servic
609;25746;0.0;0.0;0.0;0.0;5.0;yuan;bank;hong;kong;currenc
610;26801;60.0;42.0;19.0;28.0;0.0;wheat;ukrain;export;corn;grain
611;57409;0.0;0.0;0.0;0.0;5.0;car;mclaren;said;model;year
612;54868;0.0;0.0;0.0;0.0;5.0;poll;surveymonkey;survey;compani;peopl
613;36054;0.0;0.0;0.0;0.0;5.0;webb;race;democrat;could;run
614;54668;0.0;0.0;0.0;0.0;5.0;us;mehsud;attack;kill;taliban
615;43919;0.0;0.0;0.0;0.0;5.0;googl;peopl;compani;page;year
616;58812;0.0;0.0;0.0;0.0;5.0;bank;barclay;matter;uk;offici
617;58973;0.0;0.0;0.0;0.0;5.0;said;anglo;billion;compani;rate
618;30399;33.0;27.0;15.0;15.0;0.0;price;cotton;wheat;corn;futur
619;17444;35.0;31.0;17.0;16.0;0.0;wheat;price;corn;futur;year
620;36397;31.0;24.0;11.0;12.0;0.0;wheat;sugar;price;market;corn
621;56963;0.0;0.0;0.0;0.0;5.0;said;european;franc;minist;french
622;33296;27.0;20.0;8.0;8.0;0.0;wheat;corn;futur;price;yara
623;50265;0.0;0.0;0.0;0.0;5.0;new;jersey;said;revenu;budget
624;34960;53.0;39.0;22.0;25.0;0.0;tonn;wheat;price;corn;us
625;37676;0.0;0.0;0.0;0.0;5.0;barrick;gold;said;impair;price
626;55018;0.0;0.0;0.0;0.0;5.0;libya;said;govern;nation;state
627;18094;0.0;0.0;0.0;0.0;5.0;bank;eu;said;markit;probe
628;845;0.0;0.0;0.0;0.0;5.0;car;gibson;say;drive;thing
629;30443;0.0;0.0;0.0;0.0;5.0;said;park;korea;percent;elect
630;4829;0.0;0.0;0.0;0.0;5.0;teelad;invest;vortex;product;africa
631;22401;0.0;0.0;0.0;0.0;5.0;tokyo;otaku;japan;compani;said
632;17483;39.0;31.0;19.0;19.0;0.0;wheat;price;farmland;corn;futur
633;27965;33.0;28.0;22.0;14.0;0.0;wheat;us;price;corn;futur
634;15009;0.0;0.0;0.0;0.0;5.0;batteri;storag;power;energi;state
635;58343;0.0;0.0;0.0;0.0;5.0;said;rate;treasuri;us;p
636;40711;0.0;0.0;0.0;0.0;5.0;argentina;bond;said;offer;judgment
637;3347;32.0;25.0;13.0;13.0;0.0;price;wheat;milk;futur;corn
638;39345;0.0;0.0;0.0;0.0;5.0;year;said;defens;antoni;next
639;8339;0.0;0.0;0.0;0.0;5.0;data;venezuela;countri;said;bank
640;20635;33.0;26.0;14.0;15.0;0.0;wheat;price;futur;cotton;corn
641;25522;0.0;0.0;0.0;0.0;5.0;us;said;airway;slot;merger
642;53362;0.0;0.0;0.0;1.0;5.0;race;monaco;year;sinc;grand
643;40015;0.0;0.0;0.0;0.0;5.0;china;said;indonesia;jokowi;want
644;10950;34.0;19.0;12.0;17.0;0.0;wheat;mmt;crop;year;tmt
645;42074;0.0;0.0;0.0;0.0;5.0;said;peopl;may;storag;util
646;18834;0.0;0.0;0.0;0.0;5.0;teva;copaxon;patient;inject;compani
647;18896;0.0;0.0;0.0;0.0;5.0;said;compani;network;billion;year
648;47873;0.0;0.0;0.0;0.0;5.0;polici;low;said;australia;maker
649;5886;1.0;1.0;0.0;1.0;5.0;uk;less;look;like;growth
650;15075;0.0;0.0;0.0;0.0;5.0;sentenc;said;attack;rape;court
651;15135;0.0;0.0;0.0;0.0;5.0;said;tesla;musk;recal;compani
652;23155;0.0;0.0;0.0;0.0;5.0;said;technolog;use;connect;system
653;38164;0.0;0.0;0.0;0.0;5.0;percent;trump;say;clinton;poll
654;4714;0.0;0.0;0.0;0.0;5.0;percent;rent;new;brooklyn;month
655;23349;0.0;0.0;0.0;0.0;5.0;trade;said;morgan;stanley;bank
656;6945;7.0;3.0;1.0;0.0;0.0;mmt;wheat;product;higher;bullish
657;20882;0.0;0.0;0.0;0.0;5.0;lee;china;compani;bloomberg;view
658;19815;0.0;0.0;0.0;0.0;5.0;rogoff;debt;reinhart;percent;said
659;2184;0.0;0.0;0.0;5.0;5.0;state;feed;southern;year;afia
660;26028;0.0;0.0;0.0;0.0;5.0;china;tesla;said;compani;manag
661;24890;0.0;0.0;0.0;0.0;5.0;percent;fund;imf;year;growth
662;58012;0.0;0.0;0.0;0.0;5.0;secur;get;airlin;expedit;flight
663;38072;0.0;0.0;0.0;0.0;5.0;kain;clinton;said;democrat;senat
664;42890;0.0;0.0;0.0;0.0;5.0;percent;quarter;year;oil;third
665;17162;27.0;20.0;8.0;16.0;0.0;wheat;sugar;price;futur;corn
666;8364;0.0;0.0;0.0;5.0;5.0;flour;dan;elnur;mill;kyrgyzstan
667;17702;0.0;0.0;0.0;0.0;5.0;bank;loan;percent;china;said
668;20287;0.0;0.0;0.0;0.0;5.0;said;us;compani;appl;mac
669;44235;0.0;0.0;0.0;0.0;5.0;said;myanmar;compani;countri;interest
670;15599;6.0;4.0;0.0;7.0;5.0;viterra;21st;centuri;grain;us
671;12309;28.0;21.0;9.0;9.0;0.0;price;wheat;milk;dairi;corn
672;55472;0.0;0.0;0.0;0.0;5.0;watch;heuer;tag;appl;electron
673;55926;0.0;0.0;0.0;0.0;5.0;climat;laubhan;chang;tornado;go
674;17245;0.0;0.0;0.0;0.0;5.0;store;maci;one;selfi;shop
675;29089;0.0;0.0;0.0;0.0;5.0;said;year;russia;putin;percent
676;59600;0.0;0.0;0.0;0.0;5.0;drug;gilead;merck;patient;market
677;16570;0.0;0.0;0.0;0.0;5.0;watch;sourc;christi;dial;made
678;33649;0.0;0.0;0.0;0.0;5.0;north;korea;obama;said;park
679;5849;9.0;10.0;9.0;3.0;1.0;close;11;may;corn;cent
680;48342;0.0;0.0;0.0;0.0;5.0;nestl;test;noodl;said;food
681;51217;0.0;0.0;0.0;0.0;5.0;sharespost;uber;compani;fund;share
682;13020;0.0;0.0;0.0;0.0;5.0;said;snowden;govern;intellig;report
683;53333;0.0;0.0;0.0;0.0;5.0;percent;rate;yield;bond;interest
684;36276;0.0;0.0;0.0;0.0;5.0;million;paint;sothebi;picasso;work
685;55073;0.0;0.0;0.0;0.0;5.0;said;nt;bush;christi;republican
686;31403;0.0;0.0;0.0;0.0;5.0;cameron;minist;vote;use;referendum
687;47177;0.0;0.0;0.0;0.0;5.0;green;bond;investor;accord;said
688;13624;0.0;0.0;0.0;0.0;5.0;retail;walmart;compani;said;govern
689;12225;1.0;1.0;1.0;1.0;5.0;400;price;lower;trade;22000
690;15202;0.0;0.0;0.0;0.0;5.0;system;wdc4;watchdog;belt;monitor
691;27751;27.0;20.0;8.0;9.0;0.0;wheat;price;corn;futur;sugar
692;14783;7.0;6.0;6.0;6.0;0.0;mt;crop;month;nsw;product
693;9130;0.0;0.0;0.0;0.0;5.0;russia;agricultur;us;skrynnik;said
694;33998;0.0;0.0;0.0;0.0;5.0;build;london;group;design;said
695;30063;0.0;0.0;0.0;0.0;5.0;drone;faa;permit;us;flight
