DATE,IGC GOI,Wheat,Maize,Soyabeans,Rice,Barley
40347,187.98,167.1,174.46,189.91,175.68,140.87
40350,188.14,167.09,172.62,190.93,175.68,141.02
40351,187.87,165.97,171.32,191.43,175.68,140.17
40352,186.87,165.47,170.01,189.91,175.68,140.05
40353,186.46,164.5,170.27,189.58,176.07,138.94
40354,186.26,162.94,169.74,190.25,176.07,138.53
40357,186.01,162.37,168.17,190.42,176.07,139.65
40358,185.02,161.93,166.08,189.24,176.07,140.21
40359,187.13,164.32,173.41,189.91,176.99,141.23
40360,188.74,165.76,176.82,191.43,176.65,144.21
40361,189.87,167.27,176.82,192.95,176.64,146.06
40364,190.27,168.34,176.82,193.12,176.64,148.2
40365,190.26,169.58,175.77,192.11,177.55,151.5
40366,194.41,173.92,178.91,197.68,177.29,152.14
40367,197.53,176.85,181.27,201.9,177.29,155.72
40368,198.26,175.93,181.01,204.09,177.29,155.83
40371,198.88,176.15,181.85,205.11,177.29,156.5
40372,199.36,178.37,181.37,204.94,177.16,158.88
40373,199.93,180.48,183.78,203.93,175.85,161.27
40374,204.12,187.18,186.19,207.98,175.85,169.74
40375,204.84,188.72,187.56,208.15,175.85,171.07
40378,202.78,186.66,184.75,205.95,174.95,172.11
40379,202.81,186.77,183,206.63,174.95,171.49
40380,204.26,189.17,184.91,207.64,174.35,172.44
40381,204.98,191.39,183.94,208.4,173.11,177.72
40382,205.27,192.2,183.76,208.65,173.11,178.53
40385,203.61,192.14,182.79,205.11,173.11,179.99
40386,203.98,193.5,182.34,205.11,173.11,184.28
40387,207.17,197.63,185.83,207.39,172.99,198.75
40388,209.73,201.53,186.95,209.92,172.63,207.51
40389,213.95,210.23,190.7,212.2,172.56,218.02
40392,216.02,217.3,187.21,212.96,172.62,231.76
40393,218.34,218.73,187.91,216.5,172.62,240.33
40394,221.57,226.42,195.24,216.25,173.51,240.62
40395,225.95,237.54,195.94,217.01,173.51,275.37
40396,226.3,234.61,198.03,217.52,173.51,294.72
40399,224.85,230.55,196.29,217.01,174.05,295.58
40400,222.14,228.57,194.54,214.39,174.05,270.99
40401,221.82,227.35,200.48,212.7,174.95,262.49
40402,224.42,231.23,205.37,214.73,174.95,260.8
40403,227.26,233.26,210.61,218.11,174.95,259.49
40406,225.44,229.21,208.86,216.25,176.5,261.47
40407,226.2,226.64,214.1,217.77,176.5,258.17
40408,226.17,227.94,215.5,215.57,179.16,259.72
40409,225.54,231.93,214.8,212.03,179.66,260.03
40410,226.07,234.46,217.24,211.02,179.66,258.55
40413,226.91,238.42,216.55,211.35,179.95,250.24
40414,225.63,237.4,212.7,210.34,179.95,251.46
40415,224.69,234.44,211.66,210.17,180.85,249.11
40416,226.84,235.9,216.2,212.7,180.85,245.29
40417,229.13,239.97,217.94,214.9,181.38,242.47
40420,231.19,243.94,219.69,214.73,187.23,242.67
40421,230.89,244.66,221.43,213.04,187.23,241.27
40422,232.09,248.94,223.88,211.69,188.52,242.8
40423,233.81,252.51,224.93,213.04,188.07,246.88
40424,238.11,257.3,231.21,217.6,188.07,248.33
40427,238.99,258.64,232.26,218.28,188.07,250.3
40428,240.23,258.84,232.96,220.98,188.07,246.8
40429,239.23,256.67,230.87,220.47,187.87,249.69
40430,240.72,260.89,234.01,220.13,188,250.04
40431,241.12,263.76,237.15,217.6,188,257.74
40434,242.13,265.75,239.25,217.6,188,263.02
40435,242.13,262.08,244.14,217.94,188,262.24
40436,242.65,261.68,244.49,219.12,188.11,263.99
40437,242.32,261.16,245.19,217.77,189.67,265.08
40438,246.18,264.04,250.42,222.83,189.67,266.64
40441,246.99,262.96,249.03,225.7,189.67,268.67
40442,246.1,261.75,247.98,224.86,189.33,269.7
40443,246.76,261.84,248.33,225.7,189.97,272.21
40444,246.06,258.55,245.88,226.72,191.54,268.8
40445,250.3,259.55,251.12,233.47,192.12,268.25
40448,249.06,257.28,247.28,233.3,192.12,270.88
40449,245.71,253.81,243.09,229.42,192.12,269.76
40450,245.16,252.46,246.23,227.05,195.29,264.18
40451,244.92,250.6,243.79,228.4,195.43,264.51
40452,238.6,247.65,232.61,219.63,196.41,265.24
40455,238.18,246.96,233.66,219.12,196.41,259.79
40456,241.2,248.9,240.64,222.33,196.41,256.4
40457,240.13,249.31,240.3,219.96,196.36,257.36
40458,242.25,254.19,243.44,220.3,196.36,263.46
40459,252.69,263.47,255.66,233.3,196.36,276.58
40462,255.34,263.9,263.35,236,196.36,275.84
40463,259.37,264.23,275.57,240.05,197.77,275.46
40464,258.82,263.34,273.13,239.55,198.37,277.79
40465,259.65,262.45,272.08,242.25,198.37,278.42
40466,258.87,262.54,269.98,241.57,198.7,273.12
40469,257.6,260.91,266.84,240.81,198.91,271.42
40470,255.28,256.8,261.25,240.31,198.91,268.17
40471,259.58,257.34,268.94,246.38,198.76,268.74
40472,257.71,254.94,265.79,244.36,199.61,269.63
40473,256.89,254.93,262.65,243.85,199.61,267.6
40476,259.55,256.19,265.44,248.16,199.61,266.29
40477,260.08,259.18,266.14,247.4,199.61,265.36
40478,260.11,261.37,269.28,245.12,199.61,263.59
40479,261.81,265.25,269.28,246.13,200.46,267.35
40480,261.7,266.36,270.68,243.85,202.82,267.96
40483,261.43,266.08,268.24,243.85,204.02,268.57
40484,261.21,265.74,267.54,243.6,204.02,269.39
40485,262.24,265.44,269.98,245.12,204.02,267.4
40486,267,269.33,274.17,251.7,204.35,269.85
40487,268.27,270.92,273.82,253.98,204.35,267.8
40490,267.76,271.59,272.43,252.46,206.6,264.62
40491,271.15,269.03,268.59,262.59,206.6,269.23
40492,268.71,266.33,265.44,260.06,207.16,264.56
40493,269.73,264.92,264.05,263.85,207.94,262.53
40494,260.75,261.22,252.17,249.93,208.87,260.91
40497,263.87,261.06,259.85,254.23,208.87,258.71
40498,254.98,255.79,247.63,241.82,208.87,259.53
40499,253.69,255.28,248.33,239.29,209.77,252.45
40500,258.56,258.3,254.27,245.88,210.02,256.63
40501,254.06,256.99,247.63,239.04,210.24,255.6
40504,255.31,257.26,245.19,242.84,210.02,253.62
40505,257.61,257.55,251.12,245.88,210.02,251.12
40506,259.69,258.46,254.62,248.66,209.99,250.68
40507,259.92,259.1,256.01,248.41,209.99,248.57
40508,258.45,260.12,255.66,245.12,209.99,244.07
40511,258.67,262.15,255.31,244.61,209.99,242.35
40512,258.81,263.37,250.77,245.88,209.99,242.38
40513,265.82,271.88,258.11,253.47,210.35,244.63
40514,266.02,275.18,253.92,252.71,210.35,255.04
40515,270.64,281.18,261.25,256.51,210.35,258.8
40518,271.04,285.43,259.16,254.23,214.26,262.54
40519,270.82,285.83,257.41,253.73,214.26,267.6
40520,273.44,288.87,261.95,255.75,214.26,265.43
40521,272.67,290.3,261.95,252.97,214.72,265.3
40522,271.81,289.35,261.95,251.19,214.72,270.82
40525,274.87,288.9,266.84,256.51,214.72,270.87
40526,273.21,285.07,266.49,255.25,214.72,270.25
40527,272.69,283.57,266.14,255.5,214.37,265.51
40528,272.26,281.26,268.59,255.25,214.37,261.95
40529,273.77,281.86,272.08,257.02,215.02,260.24
40532,276.37,285.7,273.82,260.06,215.02,260.11
40533,277.68,287.63,273.82,261.58,215.02,263.85
40534,279.01,290.44,276.27,262.08,214.85,264.77
40535,281.13,291.47,278.02,265.63,214.85,264.57
40536,281.23,291.61,278.02,265.63,214.85,265.76
40539,283.3,291.53,278.37,270.19,214.85,266.43
40540,284.64,294.71,280.11,270.69,214.85,266.04
40541,284.07,294.88,280.46,268.92,214.85,267.15
40542,282.91,293.42,276.62,268.41,214.54,269.4
40543,285.99,294.26,280.11,273.48,214.54,270.71
40546,284.24,295.48,276.97,268.41,212.8,271.79
40547,282.35,293.13,273.48,266.89,212.4,272.99
40548,285.57,295.56,278.02,271.2,212.11,272.79
40549,282.5,292.91,271.73,268.16,212.11,271.88
40550,280.16,289.95,268.94,265.63,212.11,271.8
40553,281.98,289.28,273.48,268.41,212.11,272.33
40554,280.39,289.4,275.57,264.11,212.11,271.95
40555,287.02,292.42,283.26,274.49,211.08,275.68
40556,288.78,294.82,289.54,274.24,211,285.64
40557,289.58,295.4,291.99,274.74,211,288.29
40560,289.4,295.09,291.99,274.74,211,284.53
40561,290.35,297.29,294.78,273.98,211,289.61
40562,289.61,299.13,287.1,273.22,211.04,294.58
40563,290.01,299.81,291.29,272.72,210.54,290.71
40564,291.01,302.55,292.69,272.72,210.54,294.07
40567,290.95,304.46,292.34,271.45,210.54,296.28
40568,288.28,305.82,288.49,266.13,210.54,296.7
40569,291.32,309.52,293.73,268.67,210.35,299.07
40570,292.12,309.08,291.64,271.45,210.35,299.45
40571,290.4,306.31,289.19,271.2,207.43,298.19
40574,293.67,309.3,296.18,273.98,207.43,300.03
40575,296.51,309.82,300.02,279.05,206.34,298.72
40576,297.83,314.68,300.72,279.3,205.86,296.99
40577,296.7,315.35,297.58,277.78,205.86,293.45
40578,297.67,314.74,306.22,277.02,206.75,293.05
40581,296.53,315.58,304.21,274.66,206.75,293.73
40582,298.17,319,303.86,276.35,206.75,295.32
40583,301.64,321.87,310.5,279.89,206.59,296.29
40584,300.34,321.4,310.85,277.02,207.3,295.49
40585,299.98,322.61,314.69,274.15,207.59,295.16
40588,298.33,322.99,311.2,271.62,207.59,295.15
40589,293.83,317.2,310.15,265.54,207.59,293.89
40590,292.53,313.19,309.8,264.7,208.82,292.74
40591,297.53,316.17,315.74,271.96,208.82,293.05
40592,293.57,313.1,314.34,265.21,208.82,293.5
40595,292.7,310.72,313.92,265.04,208.82,293.41
40596,283.79,303.4,306.52,252.54,208.82,286.91
40597,285.09,300.59,309.94,256.43,208.54,280.43
40598,284.01,297.5,308.12,256.26,208.54,283.55
40599,290.11,301.58,315.39,265.04,208.04,283.49
40602,290.22,303.87,318.32,263.35,205.96,285.51
40603,291.36,304.72,319.16,265.54,205.04,282.05
40604,292.43,304.59,315.46,269.43,205.04,280.99
40605,295.16,307.06,319.79,272.46,205.04,281.31
40606,295.14,308.14,317.48,272.97,203.79,281.53
40609,291.91,303.77,314.62,269.43,203.79,279.64
40610,288.54,298.12,311.06,266.89,203.79,274.71
40611,284.15,293.35,309.24,260.31,203.51,275.94
40612,282.12,288.53,304.28,261.49,201.47,271.39
40613,278.08,283.72,298.97,257.61,201.47,267.17
40616,278.94,284.65,299.95,258.62,201.47,267.62
40617,269.76,277.91,292.89,245.29,201.47,262.65
40618,269.35,276.48,287.94,248.49,200.57,254.38
40619,276.86,284.31,296.25,257.1,201.16,255.64
40620,282.1,288.14,306.66,261.66,201.16,270.03
40623,282.65,288.85,306.66,262,201.16,273.49
40624,282.82,289.62,305.96,262.34,201.16,269.61
40625,280.75,288.63,303.51,258.96,200.75,268.43
40626,282.78,291.97,309.1,259.3,200.75,268.83
40627,282.62,292.76,304.91,259.63,200.75,273.9
40630,280.97,292.51,299.32,257.95,200.75,276.01
40631,282.41,294.37,299.67,260.14,200.75,273.41
40632,282.76,294.16,297.92,261.83,200.75,269.02
40633,289.03,301.46,306.31,268.24,200.75,272.94
40634,289.1,300.85,317.83,264.53,200.46,270.94
40637,291.11,307.34,324.61,262.67,200.46,272.37
40638,290.85,308.47,328.24,260.14,200.14,273.83
40639,290.52,308.5,327.68,260.98,195.48,273.85
40640,289.18,307.15,327.47,259.13,195.48,271.03
40641,292.82,308.93,330.76,265.04,195.48,271.33
40644,291.05,307.46,333.2,260.98,195.48,272.24
40645,285.4,302.69,326.56,253.73,195.48,272.15
40646,285.17,300.04,327.61,254.23,195.48,271.05
40647,283.59,296.45,327.61,252.88,195.48,269.83
40648,283.12,296.01,324.47,253.39,195.48,268.5
40651,286.09,301.65,328.03,255.41,195.48,269.59
40652,287.5,306.39,328.1,255.41,195.48,274.22
40653,288.51,306.76,325.03,258.12,195.69,278.86
40654,291.83,310.9,327.89,262.34,195.69,277.19
40655,292.32,312.26,328.66,262.34,195.69,277.61
40658,295.18,316.44,335.37,263.85,195.69,277.61
40659,294.58,315.56,336.13,262.67,195.84,279.67
40660,292.45,310.96,332.36,261.83,196,278.26
40661,287.19,305.6,323.7,256.26,196.07,278.71
40662,292.86,309.23,332.15,263.69,196.07,280.06
40665,291.06,308.1,323.35,263.18,196.47,281.96
40666,287.63,307.37,319.26,257.44,196.54,280.76
40667,285.51,302.92,321.99,255.25,196.46,276.33
40668,280.84,299.37,315.02,249.84,196.46,270.99
40669,280.9,300.59,308.32,251.7,196.81,269.35
40672,283.86,305.8,313.92,253.05,196.81,269.14
40673,284.74,307.54,314.29,253.73,196.81,271.79
40674,281.28,302.88,305.22,252.71,196.81,269.98
40675,281.1,297.46,307.69,254.74,196.79,268.97
40676,279.26,294.86,307.79,252.38,196.79,267.74
40679,280.42,296.79,311.93,252.21,196.79,268.51
40680,283.94,300.91,319.21,254.91,196.79,271.1
40681,291.45,310.43,329.11,262.17,196.38,274.72
40682,291.79,312.7,328.8,261.49,195.67,280.34
40683,292.61,312.52,332.68,261.66,196.77,277.7
40686,292.33,313.85,330.74,260.65,196.77,282
40687,290.82,312.28,324.35,260.31,196.77,284.86
40688,293.12,316.44,326.86,261.83,196.77,284.12
40689,295.61,319.94,329.9,263.85,196.57,288.67
40690,296.56,321.86,334.51,263.01,196.28,293.36
40693,296.35,321.43,334.25,263.01,196.28,290.88
40694,294.11,316.43,331.1,262,196.07,292.24
40695,293.07,306.01,333.99,264.02,196.24,294.38
40696,295.93,308.25,336.87,268.41,196.24,289.97
40697,296.99,311.58,333.46,269.76,197.53,290.99
40700,292.32,308.55,326.86,263.69,197.53,287.81
40701,292.51,304.15,328.64,265.71,197.53,293.55
40702,295.38,307.21,337.5,267.23,197.53,292.24
40703,295.57,306.48,344.52,265.54,197.88,290.65
40704,294.86,304.14,346.3,264.53,198.59,290.36
40707,292.91,299.57,344.46,263.52,198.59,290.2
40708,290.42,299.22,335.82,260.98,198.59,294.82
40709,288.2,295.14,326.39,261.15,200.99,293.22
40710,284.15,289.51,319.05,258.28,200.99,288.06
40711,282.61,287.03,318.53,255.58,204.67,287.8
40714,282.06,285.04,317.22,256.26,204.67,283.09
40715,282.64,283.33,318.27,258.96,204.67,270.09
40716,277.92,275.93,308.32,255.92,206.35,271.81
40717,275.06,269.51,308.84,254.4,206.35,255.01
40718,274.39,267.64,305.17,255.58,205.64,254.08
40721,272.41,259.85,300.98,257.44,205.64,251.19
40722,274.29,262.75,305.17,258.28,205.64,253
40723,275.67,263.97,309.1,259.47,203.62,262.65
40724,269.42,255.89,298.1,254.99,203.62,250.87
40725,268.9,254.69,287.36,258.03,204.59,252.9
40728,269.44,254.94,288.14,258.28,205.97,254.15
40729,272.67,258.34,296.79,260.06,205.97,259.51
40730,272.37,258.08,295.22,259.8,206.93,260.3
40731,274.88,258.58,297.84,264.36,206.93,259.14
40732,276.96,260.17,303.86,265.63,206.93,261.62
40735,276.82,257.59,304.39,265.88,210.48,259.72
40736,279.3,259.64,310.93,267.91,210.48,257.89
40737,283.06,264,317.75,270.78,210.48,263.98
40738,284.44,265.68,318.53,271.96,211.47,265.23
40739,284.64,263.87,321.41,272.13,211.47,268.79
40742,284.11,263.5,322.2,271.62,210.04,266.99
40743,284.17,265.2,322.98,270.1,210.04,271.66
40744,284.77,267.57,321.15,269.93,210.04,272.77
40745,284.26,265.34,318.53,270.94,210.15,276.27
40746,285.63,266.35,322.46,270.94,213.78,274.92
40749,283.23,264.2,318.01,268.58,213.78,274.69
40750,285.05,263.8,320.1,271.96,213.78,276.97
40751,285.06,265.33,320.36,270.78,214.56,277.88
40752,283.69,264.54,316.17,269.26,215,282.59
40753,280.62,261.07,310.41,266.05,216.2,282.53
40756,281.66,259.97,315.65,266.72,217.64,283.29
40757,285.65,263.09,325.08,270.44,217.64,282.35
40758,284.31,262.68,322.98,268.75,217.65,283.07
40759,280.51,259.01,319.05,264.19,218.01,281.42
40760,279.72,257.92,318.79,262.84,218.44,281.12
40763,275.73,254.35,312.24,258.79,218.59,276.84
40764,275,255.57,313.29,256.09,219.06,275
40765,276.46,259.13,313.03,257.78,219.06,275.45
40766,281.99,263.26,320.63,264.7,219.06,279.87
40767,280.11,260.21,320.1,261.83,221.19,278.2
40770,282.05,261.19,320.36,264.7,223.32,280.6
40771,282.23,262.26,322.46,263.69,223.32,279.09
40772,284.11,264.08,320.89,266.72,225.41,279.23
40773,281.81,260.69,316.7,265.37,225.41,276.68
40774,284.58,265.88,320.36,267.06,226.37,276.51
40777,287.04,267.29,323.25,270.44,226.37,279.84
40778,289.72,270.58,325.87,272.63,229.16,281.71
40779,289.32,268.83,326.13,272.13,230.45,282.21
40780,290.1,271.74,327.7,271.79,230.45,280.93
40781,293.8,272.64,333.99,277.02,230.71,281.94
40784,296.25,273.85,334.51,281.58,229.38,284.76
40785,296.52,271.67,336.08,282.93,229.38,285.4
40786,295.79,272.6,333.72,281.58,228.42,283.97
40787,291.72,270.69,324.29,276.85,229.22,282.41
40788,293.79,271.81,330.32,278.54,229.8,282
40791,293.57,270.85,330.06,278.2,231.88,281.18
40792,291.01,269.7,329.27,273.65,231.86,279.08
40793,289.69,268.2,326.65,271.96,233.87,280.22
40794,287.8,265.18,320.63,271.45,234.55,279.53
40795,288.41,264.05,321.15,272.97,236.37,277.23
40798,285.14,262.58,323.25,266.89,232.32,277.85
40799,282.72,259.54,315.91,265.88,232.01,279.39
40800,279.48,256.24,315.91,264.19,220.93,277.9
40801,276.37,255.89,308.58,259.63,222.72,277.35
40802,274.27,253.72,304.12,258.96,218.95,275.44
40805,271.85,250.64,303.86,255.75,219.02,271.16
40806,272.04,251.11,302.03,256.43,219.02,272.86
40807,270.2,250.44,301.24,253.22,219.31,273.15
40808,263,243.79,289.19,245.79,219.93,268.49
40809,261.37,246.53,284.74,241.4,223.05,266.01
40812,262.84,249.48,287.88,241.74,223.37,266.97
40813,263.66,250.36,288.93,242.42,223.2,268.61
40814,258.47,247.54,282.12,235.16,223.44,268.56
40815,259.61,250.49,281.6,236.34,223.4,265.26
40816,252.54,245.7,269.02,228.4,223.24,259.63
40819,251.89,243.82,270.59,228.24,221.9,256.68
40820,248.72,239.4,267.19,225.37,220.99,256.01
40821,250.23,241.13,272.95,226.21,219.57,255.38
40822,250.97,243.58,272.69,226.55,218.99,256.15
40823,250.3,243.9,270.59,225.53,218.99,256.38
40826,252.6,245.21,272.17,229.25,218.99,258.24
40827,261.08,249.96,285.53,241.06,217.86,257.59
40828,260.54,246.05,284.22,241.74,217.58,258.22
40829,261.22,242.88,283.69,245.45,217.35,258.48
40830,263.43,244.23,284.74,248.83,218.8,257.09
40833,261.96,242.84,285.79,246.47,217.27,257.29
40834,262.36,244.23,286.57,245.96,217.5,261.37
40835,260.3,244.81,286.31,241.23,216.38,261.58
40836,260.95,245.21,289.72,241.23,216.36,263.11
40837,259.82,244.81,288.41,239.04,216.25,266.72
40840,261.14,244.98,288.93,241.91,215.5,266.99
40841,260.9,244.66,288.41,241.57,215.5,267.7
40842,258.5,243.3,283.43,238.7,215.67,266.86
40843,261.93,246.1,287.1,243.09,215.78,267.58
40844,260.36,245.26,288.14,239.71,215.43,266.08
40847,258.53,242.5,286.05,238.03,215.81,265.27
40848,257.44,240.98,288.93,235.83,215.81,263.2
40849,257.35,241.81,286.57,236,215.81,264.55
40850,259.93,243.35,288.67,240.05,215.81,264.46
40851,259.54,244.68,289.72,238.53,214.1,263.57
40854,257.97,245.99,289.19,234.48,214.02,261.04
40855,259.24,248.72,291.55,234.82,214.02,262.51
40856,256.96,247.34,290.24,231.27,213.8,261.22
40857,254.11,244.57,285.53,228.07,214.89,259.77
40858,254.95,244.16,283.69,230.94,214.78,259.89
40861,254.76,242.51,282.12,231.78,215.04,259.7
40862,257.75,243.3,285.53,237.01,214.82,257.55
40863,255.65,242.89,284.74,232.96,215.19,258.63
40864,251.78,239.96,274.52,229.75,215.04,257.46
40865,250.78,237.95,272.43,229.75,214.71,254.75
40868,247.45,234.82,266.67,226.38,214.71,254.03
40869,247.23,232.06,265.62,227.73,214.93,254.38
40870,243.03,229.11,262.47,222.33,214.39,249.06
40871,242.95,229.04,262.47,222.33,214.39,248.7
40872,241.01,228.41,258.54,219.63,214.39,247.96
40875,243.09,229.28,262.21,222.5,213.86,249
40876,244.12,232.14,263.26,222.66,213.64,249.77
40877,244.66,231.8,262.47,224.52,213.26,248.86
40878,244.06,231.45,261.16,224.01,213.49,246.64
40879,244.1,231.93,258.81,225.03,212.26,246.24
40882,242.74,230.66,256.71,223.34,212.26,247.39
40883,242.96,230.29,258.28,223.85,211.32,246.21
40884,242.83,230.48,257.23,224.18,210.65,244.94
40885,242.52,228.03,259.59,224.35,209.99,243.09
40886,239.71,227.92,256.71,219.63,208.72,243.29
40889,239.65,227.59,255.66,220.13,208.72,241.84
40890,240.28,228.04,255.66,221.31,208.72,241.24
40891,236.7,225.21,250.95,217.77,206.19,239.45
40892,237.28,224.94,248.07,220.13,206.19,239.29
40893,238.52,224.93,247.28,223.17,206.31,239.02
40896,240.5,228.55,250.42,224.52,205.06,239.78
40897,241.9,230.77,251.47,226.21,203.78,240.71
40898,243.82,231.66,254.62,228.4,203.78,240.34
40899,244.65,232.11,254.88,230.26,202.17,240.59
40900,244.62,232.03,255.66,230.26,200.68,241
40903,244.63,232.03,255.66,230.26,200.7,241.1
40904,248.69,234.52,259.07,236.68,200.7,242.31
40905,249.66,237.21,261.95,236.17,200.14,243.1
40906,248.89,236.7,263,234.48,200.14,244.1
40907,250.21,237.04,265.62,236.51,199.53,244.55
40910,251.2,237.02,265.62,236.51,199.53,245.41
40911,254.49,238.77,274,239.71,199.53,251.14
40912,254.66,238.25,274.26,240.05,198.8,251.7
40913,250.91,233.65,269.81,235.83,198.8,254.69
40914,249.93,232.34,271.38,234.65,197.26,253.49
40917,254.3,234.43,275.05,241.91,196.74,255.38
40918,254.4,234.99,275.05,241.57,196.74,257.77
40919,252.16,235.72,276.62,236.17,194.85,258.19
40920,247.36,231.68,266.93,232.12,193.84,255.79
40921,244.81,230.97,263.52,228.4,193.07,255.85
40924,244.75,230.74,263.52,228.4,193.07,255.62
40925,248.28,232.17,266.67,233.97,193.22,258.85
40926,247.44,230.76,264.83,233.64,193.11,259.27
40927,249,231.07,267.19,236,192.89,260.87
40928,248.8,232.07,270.07,233.97,192.89,262.08
40931,252.24,233.06,272.95,239.38,194.41,263.33
40932,253.64,234.79,276.36,240.22,194.21,262.47
40933,254.7,238.54,279.5,239.04,194.69,266.94
40934,256,241.01,277.93,240.73,194.76,268.61
40935,256.23,240.72,281.33,240.05,194.65,267.64
40938,252.95,240.36,279.76,233.81,194.35,268.09
40939,255.53,242.87,281.6,237.01,195.3,269.51
40940,257.97,245.57,283.17,240.05,195.01,273.24
40941,258.05,245.24,283.69,240.22,195.01,271.91
40942,259.49,246.15,283.69,242.92,195,271.79
40945,259.48,247.26,283.43,242.25,195,272.65
40946,259.24,246.96,283.69,241.57,195.19,273.57
40947,259.84,248,285.26,241.91,195.17,271.03
40948,258.81,246,283.95,241.23,195.09,271.42
40949,257.75,242.78,282.12,241.57,195.05,268.27
40952,260.12,242.52,285.26,245.96,195.05,268.52
40953,259.77,241.43,282.64,246.64,194.75,268.95
40954,259.88,240.3,279.5,248.49,194.75,268.97
